### 3 connections

Peer 18 has an average response time of 2.93. Deltas: [3, 5, 6, 8, 10, 4, 1, 1, 1, 0, 2, 6, 2, 4, 6, 1, 3, 4, 0, 1, 1, 2, 1, 4, 0, 2, 5, 1, 2, 0, 0, 2, 4, 1, 3, 4, 6, 7, 9, 0, 1, 2, 3, 4, 1, 3, 5, 7, 1, 1, 2, 1, 2, 3, 5, 6, 6, 0, 2, 4, 6, 2, 3, 1, 3, 5, 7, 1, 0, 1, 1, 1, 3, 5, 7, 8, 10, 1, 5, 7, 1, 0, 1, 0, 0, 2, 4, 3, 4, 0, 2, 4, 4, 7, 0, 1, 1, 0, 0, 1]
Peer 22 has an average response time of 5.61. Deltas: [70, 4, 14, 25, 14, 7, 0, 2, 12, 2, 2, 1, 0, 1, 0, 11, 1, 0, 4, 3, 1, 16, 1, 4, 2, 7, 2, 14, 1, 1, 2, 1, 10, 18, 22, 0, 3, 6, 2, 0, 2, 1, 1, 23, 27, 1, 3, 2, 4, 2, 2, 5, 2, 0, 0, 15, 1, 1, 3, 5, 12, 1, 1, 1, 2, 2, 4, 6, 2, 1, 1, 0, 1, 3, 1, 1, 2, 2, 4, 3, 9, 12, 4, 2, 2, 4, 5, 1, 1, 2, 0, 23, 25, 0, 0, 0, 15, 19, 0, 1]
Peer 24 has an average response time of 22.55. Deltas: [3, 5, 7, 8, 10, 13, 40, 48, 49, 0, 14, 50, 83, 14, 11, 43, 7, 9, 11, 12, 14, 18, 29, 34, 34, 14, 32, 63, 9, 36, 5, 11, 14, 19, 21, 26, 29, 11, 16, 16, 17, 82, 3, 5, 7, 1, 5, 6, 33, 50, 55, 58, 59, 3, 89, 3, 8, 11, 14, 16, 21, 23, 29, 15, 20, 21, 2, 41, 8, 9, 31, 47, 48, 49, 50, 1, 109, 11, 13, 5, 19, 19, 3, 6, 9, 11, 13, 15, 17, 2, 3, 34, 45, 8, 14, 14, 15, 16, 16, 10]
Peer 26 has an average response time of 8.23. Deltas: [71, 2, 0, 2, 4, 9, 19, 21, 5, 3, 1, 4, 5, 8, 13, 10, 3, 5, 3, 1, 3, 6, 10, 8, 1, 3, 2, 4, 32, 36, 2, 15, 18, 21, 1, 6, 1, 4, 9, 1, 1, 3, 31, 2, 0, 3, 11, 16, 9, 1, 1, 3, 3, 2, 5, 8, 4, 2, 10, 1, 2, 6, 0, 2, 10, 2, 2, 18, 22, 8, 1, 1, 1, 20, 23, 10, 1, 3, 20, 23, 5, 0, 5, 10, 13, 16, 19, 22, 24, 3, 6, 8, 2, 0, 2, 3, 2, 0, 0, 20]
Peer 28 has an average response time of 19.17. Deltas: [58, 107, 118, 45, 21, 6, 8, 4, 33, 36, 22, 2, 6, 10, 38, 1, 17, 11, 14, 19, 22, 0, 7, 9, 22, 3, 2, 1, 29, 7, 64, 15, 19, 21, 24, 29, 50, 1, 17, 15, 16, 18, 5, 36, 9, 17, 11, 21, 23, 30, 1, 2, 2, 0, 2, 44, 20, 24, 34, 2, 3, 1, 20, 22, 3, 20, 22, 20, 24, 27, 29, 8, 13, 16, 19, 21, 23, 25, 3, 5, 7, 9, 9, 10, 11, 12, 13, 14, 7, 13, 17, 19, 21, 27, 30, 35, 37, 39, 1, 12]
Peer 16 has an average response time of 2.37. Deltas: [1, 1, 2, 0, 1, 0, 3, 3, 5, 7, 8, 10, 0, 0, 4, 7, 9, 0, 0, 1, 1, 1, 1, 2, 8, 1, 1, 1, 4, 6, 3, 1, 2, 3, 1, 0, 1, 2, 2, 7, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 3, 1, 2, 4, 7, 9, 0, 1, 1, 0, 0, 3, 6, 9, 11, 1, 1, 1, 0, 0, 0, 0, 1, 2, 9, 12, 14, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 4, 1, 2, 4, 1, 1]
Peer 30 has an average response time of 36.11. Deltas: [24, 27, 29, 33, 37, 40, 43, 46, 92, 94, 95, 6, 9, 14, 17, 22, 27, 30, 35, 37, 39, 42, 16, 17, 20, 21, 22, 24, 30, 58, 59, 23, 25, 58, 59, 18, 21, 99, 99, 6, 14, 17, 20, 22, 26, 29, 35, 37, 38, 41, 43, 31, 32, 33, 34, 35, 8, 12, 16, 18, 22, 26, 31, 36, 39, 40, 42, 44, 72, 73, 74, 76, 78, 10, 18, 20, 36, 2, 10, 13, 15, 18, 22, 51, 52, 53, 54, 55, 13, 24, 27, 9, 110, 111, 135, 4, 6, 9, 13, 14]
Peer 22 has an average response time of 6.3. Deltas: [3, 7, 11, 16, 18, 21, 23, 4, 4, 0, 4, 1, 1, 2, 0, 0, 0, 4, 12, 17, 20, 22, 26, 29, 3, 3, 6, 1, 3, 1, 1, 0, 1, 1, 4, 8, 13, 15, 20, 1, 5, 1, 4, 5, 0, 1, 1, 2, 0, 1, 1, 6, 17, 1, 0, 9, 4, 8, 21, 1, 0, 8, 3, 6, 1, 0, 0, 2, 2, 2, 1, 2, 3, 2, 2, 6, 1, 0, 4, 8, 7, 6, 2, 6, 5, 1, 3, 7, 4, 13, 3, 8, 11, 10, 11, 12, 13, 14, 16, 11]
Average of 1000: 14.67 ms

### 30 connections

Peer 24 has an average response time of 9.12. Deltas: [72, 92, 98, 5, 9, 16, 18, 3, 12, 22, 30, 0, 2, 3, 4, 1, 14, 21, 25, 31, 1, 1, 0, 1, 11, 1, 22, 29, 41, 3, 2, 3, 5, 3, 1, 0, 2, 5, 10, 13, 16, 1, 0, 1, 3, 2, 22, 32, 0, 3, 5, 9, 14, 19, 1, 0, 2, 0, 0, 1, 0, 0, 1, 3, 4, 7, 1, 6, 9, 12, 2, 3, 0, 1, 0, 0, 4, 8, 18, 23, 0, 1, 0, 1, 2, 2, 3, 3, 3, 2, 4, 9, 1, 0, 3, 4, 6, 1, 1, 1]
Peer 14 has an average response time of 5.59. Deltas: [69, 3, 3, 16, 2, 7, 12, 18, 4, 10, 0, 6, 2, 1, 0, 1, 23, 2, 3, 4, 4, 9, 0, 1, 1, 2, 5, 9, 17, 3, 6, 0, 3, 12, 1, 0, 3, 1, 3, 4, 6, 0, 1, 1, 0, 3, 6, 10, 20, 3, 5, 4, 4, 11, 15, 21, 1, 2, 2, 0, 4, 5, 7, 8, 8, 3, 1, 4, 5, 11, 13, 16, 0, 0, 1, 3, 2, 0, 1, 2, 1, 3, 5, 8, 10, 14, 3, 1, 1, 4, 1, 2, 1, 7, 2, 2, 6, 5, 2, 2]
Peer 18 has an average response time of 5.22. Deltas: [77, 0, 6, 16, 23, 0, 4, 9, 10, 17, 25, 0, 1, 4, 7, 3, 14, 19, 0, 1, 4, 9, 0, 10, 17, 3, 6, 1, 2, 4, 3, 8, 1, 5, 2, 3, 0, 2, 11, 1, 5, 12, 21, 3, 0, 2, 0, 2, 3, 5, 0, 2, 4, 0, 3, 4, 5, 2, 7, 0, 1, 4, 1, 7, 4, 1, 2, 8, 1, 1, 2, 4, 5, 2, 3, 3, 4, 5, 5, 3, 4, 3, 1, 3, 1, 3, 4, 1, 3, 3, 8, 2, 2, 4, 1, 1, 2, 0, 1, 1]
Peer 2 has an average response time of 4.56. Deltas: [2, 1, 37, 1, 2, 14, 1, 3, 6, 9, 0, 1, 5, 12, 14, 15, 18, 23, 0, 2, 1, 5, 9, 1, 5, 11, 15, 18, 2, 2, 2, 2, 7, 0, 1, 2, 4, 6, 8, 1, 1, 6, 9, 10, 1, 2, 1, 1, 2, 0, 2, 1, 2, 0, 1, 0, 2, 3, 5, 1, 1, 1, 0, 2, 3, 4, 6, 0, 2, 5, 6, 7, 0, 1, 0, 2, 1, 2, 3, 4, 0, 1, 3, 4, 3, 5, 3, 6, 1, 2, 4, 5, 5, 7, 8, 8, 9, 9, 1, 4]
Peer 26 has an average response time of 8.81. Deltas: [76, 91, 101, 3, 6, 11, 0, 3, 26, 33, 1, 2, 15, 23, 31, 1, 0, 0, 1, 1, 6, 12, 18, 23, 2, 4, 0, 2, 36, 43, 0, 1, 1, 6, 2, 4, 0, 1, 8, 16, 0, 15, 0, 10, 5, 6, 11, 16, 21, 0, 2, 3, 1, 0, 1, 2, 2, 2, 4, 0, 2, 4, 6, 7, 9, 0, 1, 3, 0, 1, 6, 1, 2, 3, 7, 4, 2, 4, 1, 1, 1, 1, 7, 8, 19, 1, 0, 5, 9, 0, 4, 0, 2, 7, 8, 1, 1, 4, 9, 19]
Peer 22 has an average response time of 5.39. Deltas: [82, 1, 7, 15, 24, 30, 5, 16, 21, 2, 0, 1, 17, 2, 9, 3, 0, 4, 0, 1, 1, 3, 3, 12, 1, 0, 16, 24, 1, 1, 2, 0, 1, 1, 2, 2, 3, 4, 8, 2, 5, 3, 3, 2, 1, 1, 1, 15, 32, 4, 2, 8, 11, 1, 2, 4, 1, 1, 1, 2, 3, 3, 8, 1, 3, 2, 5, 13, 2, 2, 1, 2, 4, 5, 0, 1, 2, 2, 3, 6, 9, 1, 1, 1, 1, 1, 2, 3, 5, 4, 0, 3, 6, 1, 0, 1, 2, 2, 1, 0]
Peer 8 has an average response time of 9.01. Deltas: [24, 19, 1, 8, 17, 20, 27, 30, 1, 2, 6, 10, 4, 1, 2, 6, 6, 5, 16, 1, 3, 8, 2, 3, 5, 0, 5, 10, 3, 3, 2, 4, 6, 4, 22, 0, 4, 0, 2, 0, 3, 4, 5, 4, 1, 1, 1, 7, 5, 6, 8, 9, 9, 16, 19, 20, 21, 22, 23, 23, 3, 5, 7, 8, 9, 10, 12, 14, 15, 17, 17, 18, 8, 12, 5, 6, 7, 7, 8, 9, 10, 11, 13, 15, 6, 8, 8, 11, 13, 4, 6, 8, 9, 10, 11, 13, 14, 16, 16, 3]
Peer 12 has an average response time of 4.75. Deltas: [2, 18, 0, 15, 9, 0, 3, 7, 7, 8, 9, 5, 6, 1, 2, 2, 6, 0, 6, 9, 0, 0, 8, 1, 13, 5, 4, 7, 9, 11, 13, 0, 3, 9, 13, 1, 5, 8, 22, 1, 0, 1, 1, 2, 4, 6, 11, 4, 1, 1, 1, 2, 3, 5, 6, 7, 8, 1, 3, 2, 1, 2, 0, 4, 1, 3, 4, 11, 12, 10, 5, 1, 3, 4, 6, 2, 2, 3, 5, 10, 2, 1, 3, 4, 6, 8, 10, 2, 0, 1, 6, 1, 3, 8, 4, 4, 3, 0, 1, 2]
Peer 28 has an average response time of 3.82. Deltas: [32, 63, 0, 15, 1, 2, 1, 5, 1, 1, 2, 1, 4, 9, 15, 2, 3, 1, 1, 4, 0, 12, 7, 3, 6, 2, 1, 5, 3, 3, 6, 0, 0, 1, 3, 0, 1, 0, 0, 1, 1, 2, 4, 1, 2, 3, 2, 3, 4, 5, 1, 2, 2, 4, 4, 5, 3, 0, 4, 2, 1, 2, 1, 2, 0, 1, 2, 3, 4, 5, 1, 1, 1, 2, 0, 1, 3, 4, 2, 2, 3, 4, 3, 3, 4, 5, 2, 3, 4, 6, 9, 10, 0, 5, 7, 1, 2, 0, 1, 1]
Peer 16 has an average response time of 5.53. Deltas: [80, 3, 14, 23, 19, 26, 0, 0, 3, 4, 0, 7, 3, 2, 5, 7, 10, 4, 4, 4, 7, 21, 1, 3, 5, 19, 3, 2, 2, 2, 1, 3, 2, 3, 4, 5, 6, 6, 7, 3, 6, 13, 18, 0, 2, 5, 1, 1, 2, 1, 2, 2, 7, 2, 6, 1, 0, 6, 2, 4, 4, 0, 3, 7, 10, 1, 0, 2, 3, 4, 4, 5, 11, 0, 1, 1, 6, 7, 1, 2, 2, 4, 5, 1, 3, 2, 5, 4, 9, 14, 0, 1, 3, 1, 3, 4, 5, 7, 1, 3]
Average of 1000: 6.18 ms

### 45 connections
Peer 40 has an average response time of 8.97. Deltas: [39, 45, 49, 54, 60, 64, 73, 2, 1, 0, 6, 9, 16, 3, 2, 3, 1, 0, 0, 1, 12, 16, 20, 27, 2, 0, 1, 0, 1, 1, 16, 21, 25, 2, 1, 1, 3, 3, 3, 7, 9, 16, 3, 2, 0, 0, 0, 0, 10, 4, 5, 9, 13, 0, 0, 0, 1, 11, 12, 17, 20, 5, 1, 0, 17, 19, 1, 2, 2, 1, 2, 6, 8, 13, 16, 1, 3, 0, 3, 0, 1, 8, 1, 0, 1, 0, 0, 4, 8, 10, 14, 17, 0, 2, 4, 0, 0, 2, 3, 0]
Peer 8 has an average response time of 7.67. Deltas: [8, 4, 14, 28, 37, 43, 3, 7, 9, 15, 19, 22, 1, 1, 4, 1, 1, 4, 12, 18, 21, 24, 3, 1, 4, 12, 16, 18, 21, 23, 3, 0, 3, 6, 3, 9, 14, 16, 3, 5, 1, 1, 0, 2, 6, 12, 14, 6, 0, 1, 7, 11, 13, 1, 3, 5, 0, 0, 0, 2, 4, 7, 9, 3, 2, 5, 4, 6, 7, 4, 2, 3, 9, 11, 13, 4, 1, 0, 2, 3, 1, 2, 5, 7, 9, 14, 14, 15, 20, 4, 2, 0, 2, 2, 1, 0, 3, 6, 9, 11]
Peer 34 has an average response time of 5.64. Deltas: [66, 1, 0, 6, 2, 2, 6, 9, 17, 4, 2, 3, 1, 3, 4, 0, 6, 17, 19, 24, 28, 1, 1, 1, 2, 1, 26, 1, 2, 1, 5, 2, 1, 0, 2, 1, 5, 2, 8, 11, 15, 2, 6, 1, 1, 6, 9, 11, 14, 16, 4, 0, 1, 1, 1, 10, 12, 14, 16, 1, 3, 2, 1, 0, 1, 2, 1, 2, 1, 0, 0, 3, 6, 0, 2, 5, 9, 11, 14, 2, 1, 1, 2, 3, 0, 1, 1, 2, 1, 4, 1, 3, 5, 8, 13, 15, 1, 2, 1, 0]
Peer 16 has an average response time of 5.26. Deltas: [0, 6, 15, 4, 1, 9, 17, 27, 32, 38, 5, 8, 11, 0, 2, 1, 2, 11, 13, 16, 1, 2, 1, 5, 7, 9, 4, 6, 8, 15, 2, 1, 2, 5, 6, 10, 5, 1, 5, 1, 5, 1, 7, 11, 13, 1, 1, 0, 0, 1, 6, 8, 1, 0, 2, 5, 8, 1, 5, 5, 4, 2, 2, 4, 5, 0, 1, 0, 3, 3, 2, 7, 1, 4, 4, 4, 6, 7, 1, 2, 3, 5, 3, 5, 6, 0, 1, 1, 1, 0, 0, 2, 3, 5, 6, 7, 8, 5, 6, 2]
Peer 28 has an average response time of 5.93. Deltas: [42, 49, 60, 4, 17, 2, 12, 3, 9, 15, 11, 16, 0, 1, 6, 0, 4, 16, 23, 24, 0, 6, 0, 3, 6, 11, 16, 23, 2, 2, 2, 5, 6, 6, 13, 0, 2, 1, 2, 0, 3, 2, 0, 2, 0, 2, 3, 1, 1, 2, 1, 1, 1, 4, 7, 13, 2, 5, 0, 2, 2, 1, 2, 6, 1, 3, 1, 2, 1, 0, 0, 3, 4, 19, 0, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 6, 11, 14, 15, 1, 3, 1, 1, 3, 0, 1, 1, 2, 0, 1]
Peer 44 has an average response time of 9.75. Deltas: [36, 46, 54, 64, 76, 84, 2, 2, 9, 0, 7, 12, 15, 23, 0, 0, 0, 25, 6, 2, 0, 1, 0, 6, 9, 13, 17, 21, 23, 27, 1, 3, 1, 8, 10, 12, 15, 1, 3, 1, 4, 4, 1, 5, 10, 12, 17, 23, 26, 1, 1, 0, 4, 6, 9, 13, 16, 19, 0, 0, 0, 0, 21, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 0, 21, 0, 1, 1, 1, 0, 3, 6, 9, 10, 12, 18, 20, 1, 2, 4, 0, 1, 0, 1, 11, 14, 0, 1, 2]
Peer 14 has an average response time of 6.22. Deltas: [33, 35, 44, 1, 4, 3, 13, 36, 39, 47, 2, 1, 4, 1, 0, 1, 4, 2, 2, 8, 6, 7, 2, 1, 3, 3, 3, 10, 1, 0, 1, 4, 9, 15, 19, 1, 0, 3, 7, 4, 2, 1, 3, 4, 8, 1, 0, 1, 6, 9, 10, 1, 1, 2, 9, 11, 13, 3, 5, 1, 1, 2, 3, 8, 1, 1, 0, 6, 10, 15, 2, 0, 2, 0, 1, 3, 1, 0, 0, 5, 1, 2, 0, 4, 2, 4, 1, 4, 1, 0, 2, 4, 5, 11, 13, 14, 15, 0, 2, 6]
Peer 26 has an average response time of 3.98. Deltas: [2, 0, 1, 12, 18, 25, 5, 7, 13, 15, 4, 1, 3, 1, 2, 0, 16, 20, 22, 1, 2, 0, 1, 0, 4, 5, 0, 4, 3, 9, 0, 4, 2, 16, 2, 3, 0, 0, 1, 1, 1, 2, 1, 3, 3, 1, 1, 3, 2, 0, 0, 3, 1, 3, 6, 1, 6, 0, 1, 1, 3, 4, 3, 6, 0, 2, 6, 0, 3, 1, 2, 1, 2, 1, 4, 2, 2, 5, 7, 9, 12, 15, 1, 3, 5, 0, 2, 3, 4, 6, 1, 1, 2, 4, 1, 3, 3, 3, 2, 0]
Peer 30 has an average response time of 5.41. Deltas: [68, 1, 6, 11, 13, 14, 8, 13, 18, 21, 3, 1, 0, 2, 1, 1, 3, 10, 17, 22, 29, 1, 0, 0, 1, 0, 17, 22, 26, 0, 0, 1, 5, 2, 13, 1, 2, 2, 2, 2, 2, 3, 6, 10, 13, 0, 3, 2, 6, 0, 1, 3, 1, 2, 2, 3, 4, 0, 1, 0, 2, 3, 1, 1, 3, 8, 2, 4, 1, 6, 7, 2, 0, 1, 7, 3, 0, 0, 1, 1, 4, 0, 2, 17, 3, 0, 2, 4, 6, 7, 5, 1, 1, 1, 2, 5, 1, 2, 1, 3]
Peer 22 has an average response time of 5.38. Deltas: [40, 49, 2, 15, 4, 12, 8, 17, 22, 28, 19, 0, 0, 2, 1, 4, 4, 9, 18, 4, 0, 3, 5, 1, 2, 4, 16, 1, 1, 0, 2, 7, 10, 12, 11, 0, 3, 3, 2, 3, 5, 8, 18, 1, 1, 2, 1, 4, 9, 10, 1, 4, 1, 3, 6, 1, 1, 11, 1, 1, 3, 2, 6, 2, 3, 1, 2, 1, 1, 3, 5, 2, 0, 1, 6, 7, 8, 1, 4, 0, 0, 5, 8, 1, 2, 1, 0, 0, 1, 2, 1, 3, 4, 6, 0, 2, 1, 1, 3, 6]
Average of 1000: 6.42 ms
